,f_g_all_caps_wordcount,f_g_sentence_wo_cap_at_start,f_g_sentence_lower_at_start,f_g_a_an_error_count,f_g_cont_punct_count,f_i_quotation_count,f_i_question_count,f_i_exclamation_count,f_o_he_she_ratio,f_d_character_count,f_d_word_count,f_d_sentence_count,f_d_punctuation_count,f_d_digit_count,f_d_uppercase_count,f_d_short_word_count,f_d_alphabet_count,f_d_contraction_count,f_d_word_without_vowels_count,f_d_hapax_legomenon_count,f_c_mean_word_length,f_c_mean_sentence_length,f_c_word_length_standard_deviation,f_c_sentence_length_standard_deviation,f_c_mean_word_frequency,f_c_lexical_diversity_coefficient,f_c_syntactic_complexity_coefficient,f_c_herdans_log_type_token_richness,author
4678,0,327,247,0,0,2,0,0,1.0,338,77,338,18,0,11,54,24,0,10,34,3.636,66.8,2.675,61.12,1.481,0.442,0.935,0.812,chesterton
4679,0,328,253,0,0,0,0,0,3.0,347,74,347,14,0,19,53,23,0,9,45,3.865,68.6,2.423,66.954,1.321,0.608,0.932,0.884,shakespeare
4680,0,58,41,0,0,0,1,0,2.0,65,17,65,5,0,7,11,16,0,1,12,3.118,12.2,1.933,9.391,1.214,0.706,0.706,0.877,shakespeare
4681,0,657,517,0,0,1,0,0,3.0,666,139,666,20,0,9,90,24,3,6,78,3.942,132.4,2.337,78.459,1.376,0.561,0.964,0.883,chesterton
4682,0,578,448,0,0,2,0,0,4.0,585,122,585,20,0,7,82,24,1,11,69,3.926,116.2,2.371,61.981,1.341,0.566,0.959,0.881,chesterton
4683,0,588,458,0,0,1,0,0,2.0,597,129,597,12,0,9,94,26,0,9,67,3.729,118.6,2.221,81.589,1.449,0.519,0.961,0.865,chesterton
4684,0,869,678,0,0,1,0,1,1.3333333333333333,878,179,878,34,0,9,119,24,1,11,86,4.045,174.8,2.752,139.65,1.543,0.48,0.972,0.859,austen
4685,0,98,73,0,0,0,1,0,1.0,107,25,107,6,0,9,17,20,0,1,20,3.52,20.6,2.163,20.671,1.136,0.8,0.8,0.931,shakespeare
4686,0,506,394,0,0,0,0,0,6.0,519,113,519,14,0,13,79,25,1,4,52,3.726,103.0,2.261,50.532,1.507,0.46,0.956,0.836,chesterton
4687,0,675,526,0,0,0,3,1,1.0,689,143,689,24,0,14,96,25,0,8,70,3.944,137.0,2.7,236.13,1.554,0.49,0.965,0.856,shakespeare
4688,0,593,469,0,2,0,0,1,1.0,603,121,603,21,0,10,75,25,0,2,64,4.132,119.8,2.784,113.751,1.44,0.529,0.959,0.867,austen
4689,0,959,769,0,0,0,0,0,6.0,965,187,965,20,0,6,119,24,1,5,88,4.251,192.2,2.608,44.235,1.612,0.471,0.973,0.856,chesterton
4690,0,509,398,0,0,2,0,0,1.0,520,109,520,17,0,11,69,24,0,8,58,3.945,103.2,2.219,81.454,1.363,0.532,0.954,0.866,austen
4691,0,874,685,0,0,1,0,0,0.125,888,185,888,27,0,14,133,24,1,7,78,3.935,176.8,2.271,91.275,1.697,0.422,0.973,0.835,austen
4692,0,882,692,0,0,1,1,0,2.0,896,187,896,24,0,14,132,26,0,8,88,3.92,178.4,2.527,108.373,1.571,0.471,0.973,0.856,austen
4693,0,412,315,0,0,3,3,0,1.0,418,88,418,20,0,6,63,25,2,13,43,3.955,82.8,2.656,55.738,1.419,0.489,0.943,0.84,chesterton
4694,0,211,158,0,0,2,0,0,1.0,219,50,219,11,0,8,36,24,0,7,23,3.62,43.0,2.432,11.979,1.429,0.46,0.9,0.802,austen
4695,0,555,433,0,0,1,0,0,1.3333333333333333,566,121,566,19,0,11,85,24,0,4,59,3.843,112.4,2.349,87.194,1.532,0.488,0.959,0.85,austen
4696,0,491,402,0,0,0,0,0,5.0,502,90,502,6,0,11,55,26,1,3,48,4.656,99.6,2.934,31.334,1.385,0.533,0.944,0.86,chesterton
4697,0,518,412,0,0,1,1,0,0.25,523,103,523,12,0,5,67,24,0,5,55,4.184,103.8,2.685,132.175,1.431,0.534,0.951,0.865,austen
4698,0,292,219,0,0,0,1,0,4.0,311,71,311,11,0,19,55,24,1,7,50,3.507,61.4,2.09,75.9,1.203,0.704,0.93,0.918,shakespeare
4699,0,146,109,0,0,0,0,0,1.0,158,37,158,7,0,12,26,23,0,4,27,3.459,30.8,2.09,41.112,1.156,0.73,0.865,0.913,shakespeare
4700,0,646,500,0,0,0,0,0,3.0,659,143,659,14,0,13,97,23,2,10,77,3.692,131.0,2.274,75.829,1.444,0.538,0.965,0.875,chesterton
4701,0,566,445,0,0,0,0,0,6.0,576,119,576,20,0,10,77,23,1,2,69,3.992,114.4,2.475,53.91,1.384,0.58,0.958,0.886,chesterton
4702,0,141,101,0,0,2,0,2,0.5,147,35,147,11,0,6,26,23,0,6,20,3.486,28.6,2.215,9.762,1.25,0.571,0.857,0.843,austen
4703,0,38,25,0,0,0,0,1,1.0,44,13,44,4,0,6,10,16,0,3,8,2.692,8.0,1.75,5.099,1.3,0.615,0.615,0.811,shakespeare
4704,0,1154,927,0,0,0,0,0,0.5,1169,227,1169,27,0,15,149,26,1,6,106,4.269,233.0,2.678,166.643,1.645,0.467,0.978,0.86,austen
4705,0,321,236,0,0,4,2,0,1.0,327,77,327,23,0,6,57,23,0,12,30,3.571,64.6,2.436,35.976,1.604,0.39,0.935,0.783,chesterton
4706,0,434,314,0,0,4,3,0,1.0,446,110,446,23,0,12,81,24,0,18,41,3.264,88.4,1.914,59.71,1.774,0.373,0.955,0.79,chesterton
4707,0,451,344,0,0,2,1,0,1.0,458,100,458,23,0,7,69,23,0,9,47,3.79,90.8,2.388,52.414,1.471,0.47,0.95,0.836,chesterton
4708,0,156,117,0,0,0,1,0,1.0,170,38,170,8,0,14,27,22,0,2,24,3.658,33.2,2.633,39.334,1.226,0.632,0.868,0.874,shakespeare
4709,0,228,165,0,0,2,1,1,1.0,232,58,232,15,0,4,46,22,0,8,40,3.259,45.6,1.915,37.28,1.208,0.69,0.914,0.908,austen
4710,0,479,364,0,0,0,1,3,3.0,490,111,490,18,0,11,83,23,0,9,45,3.55,97.2,2.362,88.237,1.682,0.405,0.955,0.808,austen
4711,0,517,423,0,0,0,0,0,3.0,522,94,522,9,0,5,56,27,0,1,52,4.649,103.6,2.925,31.981,1.324,0.553,0.947,0.87,chesterton
4712,2,658,512,0,0,0,0,1,1.0,679,139,679,22,0,21,94,25,2,10,75,4.0,135.0,2.476,159.886,1.433,0.54,0.964,0.875,austen
4713,0,358,264,0,0,1,0,0,1.0,370,89,370,21,0,12,66,25,1,14,52,3.371,73.2,2.176,18.047,1.348,0.584,0.944,0.88,austen
4714,0,112,80,0,0,0,1,0,1.0,123,30,123,7,0,11,24,20,0,6,20,3.267,23.8,2.318,29.953,1.25,0.667,0.833,0.881,shakespeare
4715,0,1567,1229,0,1,1,0,0,0.5714285714285714,1593,320,1593,53,0,26,214,26,4,21,125,4.094,317.8,2.439,205.068,1.86,0.391,0.984,0.837,austen
4716,0,70,46,0,0,1,1,1,1.0,74,21,74,8,0,4,19,19,0,3,11,2.905,14.0,1.446,7.906,1.312,0.524,0.762,0.788,austen
4717,0,268,207,0,0,1,0,0,1.0,278,57,278,13,0,10,35,24,0,3,39,4.088,54.8,2.586,39.169,1.239,0.684,0.912,0.906,chesterton
4718,0,400,284,0,0,2,0,2,1.0,417,99,417,33,0,17,77,23,0,21,38,3.424,82.6,2.046,66.741,1.623,0.384,0.949,0.792,austen
4719,0,144,109,0,0,0,0,0,1.0,156,36,156,8,0,12,26,21,0,4,18,3.583,30.4,2.442,29.535,1.44,0.5,0.861,0.807,shakespeare
4720,0,536,410,0,0,0,0,0,1.0,570,124,570,23,0,34,78,23,0,7,73,3.766,113.2,2.235,82.793,1.363,0.589,0.96,0.89,shakespeare
4721,0,437,330,0,0,0,0,0,1.0,449,106,449,12,0,12,82,23,0,13,44,3.358,89.0,2.134,39.249,1.631,0.415,0.953,0.811,chesterton
4722,0,851,674,0,0,0,0,0,2.0,858,177,858,16,0,7,123,25,0,1,84,3.938,170.8,2.396,61.043,1.639,0.475,0.972,0.856,chesterton
4723,5,16,7,0,0,0,0,0,1.0,44,10,44,3,0,28,5,17,0,5,7,3.8,14.0,2.53,13.856,1.25,0.7,0.7,0.845,shakespeare
4724,0,438,330,0,0,4,1,0,4.0,447,100,447,19,0,9,71,24,0,11,42,3.66,88.6,2.185,57.291,1.515,0.42,0.95,0.812,chesterton
4725,0,155,114,0,0,0,1,0,1.0,166,40,166,10,0,11,29,20,4,4,26,3.375,32.4,2.108,31.564,1.212,0.65,0.875,0.883,shakespeare
4726,0,62,43,0,0,0,1,0,1.0,69,19,69,5,0,7,16,17,0,3,14,2.895,13.0,2.052,10.173,1.188,0.737,0.737,0.896,shakespeare
4727,0,963,742,0,0,1,1,0,0.375,980,209,980,38,0,17,152,25,0,10,95,3.823,195.2,2.3,184.978,1.646,0.455,0.976,0.852,austen
4728,0,213,157,0,0,2,0,1,1.0,225,49,225,15,0,12,34,23,0,9,30,3.857,44.2,2.264,17.655,1.289,0.612,0.898,0.874,austen
4729,0,214,156,0,0,0,0,0,1.0,227,57,227,8,0,13,45,22,0,8,32,3.105,44.6,1.915,41.034,1.357,0.561,0.912,0.857,shakespeare
4730,0,105,75,0,0,0,1,0,1.0,114,29,114,7,1,9,22,19,0,2,16,3.172,22.0,1.891,24.249,1.381,0.552,0.828,0.823,shakespeare
4731,0,148,97,0,0,2,0,1,1.0,157,44,157,20,0,9,37,20,0,14,21,2.955,30.6,2.22,31.785,1.467,0.477,0.886,0.805,austen
4732,0,296,228,0,0,1,1,1,1.0,303,64,303,15,0,7,43,23,0,6,36,3.969,59.8,2.789,73.534,1.306,0.562,0.922,0.862,chesterton
4733,0,80,56,0,0,0,2,0,1.0,87,22,87,7,0,7,18,19,0,2,14,3.182,16.6,1.79,12.095,1.222,0.636,0.773,0.854,shakespeare
4734,0,272,209,0,0,0,0,0,1.0,287,64,287,12,0,15,46,23,1,7,40,3.688,56.6,2.336,82.273,1.28,0.625,0.922,0.887,shakespeare
4735,0,629,502,0,0,1,0,0,0.5,645,124,645,19,0,16,79,24,2,8,64,4.347,128.2,2.678,28.305,1.459,0.516,0.96,0.863,austen
4736,0,508,383,0,0,5,0,0,0.6666666666666666,518,115,518,24,0,10,82,26,0,15,57,3.713,102.8,2.481,86.364,1.456,0.496,0.957,0.852,austen
4737,0,733,573,0,0,1,0,0,5.0,759,150,759,25,0,26,96,26,3,16,69,4.18,151.0,2.67,110.166,1.531,0.46,0.967,0.845,chesterton
4738,0,681,533,0,0,2,0,0,3.0,690,144,690,20,0,9,97,25,0,6,71,3.931,137.2,2.192,50.948,1.5,0.493,0.965,0.858,chesterton
4739,0,273,205,0,0,1,1,1,1.0,280,63,280,18,0,7,45,23,1,7,42,3.714,55.2,2.439,26.423,1.212,0.667,0.921,0.902,chesterton
4740,0,88,66,0,0,0,1,0,1.0,97,22,97,6,0,9,16,19,0,1,11,3.682,18.6,2.317,21.031,1.375,0.5,0.773,0.776,shakespeare
4741,1,535,422,0,0,0,0,0,1.0,557,102,557,15,4,22,60,23,0,10,56,4.539,110.6,3.13,122.165,1.417,0.549,0.951,0.87,chesterton
4742,1,332,227,1,0,6,3,0,2.0,347,90,347,29,0,15,73,24,0,22,32,3.167,68.6,1.962,38.03,1.731,0.356,0.944,0.77,chesterton
4743,0,348,248,0,2,1,0,1,1.0,360,93,360,25,0,12,74,25,0,16,43,3.108,71.2,2.144,69.016,1.55,0.462,0.946,0.83,austen
4744,0,198,146,0,0,2,0,0,2.0,207,49,207,13,0,9,37,22,0,9,27,3.531,40.6,2.814,48.778,1.361,0.551,0.898,0.847,austen
4745,0,132,105,0,0,0,0,0,1.0,139,28,139,3,0,7,19,23,0,0,17,4.107,27.0,2.558,24.042,1.217,0.607,0.821,0.85,shakespeare
4746,0,384,298,0,0,0,0,0,1.0,396,85,396,13,0,12,59,24,0,6,38,3.8,78.4,2.729,65.957,1.545,0.447,0.941,0.819,chesterton
4747,0,93,66,0,0,0,1,0,1.0,102,26,102,5,0,9,21,22,0,1,23,3.077,19.6,1.695,17.644,1.083,0.885,0.808,0.962,shakespeare
4748,0,588,461,0,0,1,0,0,0.75,603,127,603,16,0,15,89,26,0,5,55,3.89,119.8,2.524,101.834,1.587,0.433,0.961,0.827,austen
4749,0,843,662,0,0,0,0,0,0.5,853,176,853,22,0,10,119,25,0,4,74,3.943,169.8,2.249,111.271,1.66,0.42,0.972,0.832,chesterton
4750,0,761,587,0,1,3,1,0,5.0,772,164,772,30,0,11,115,26,0,9,80,3.866,153.6,2.575,92.349,1.533,0.488,0.97,0.859,chesterton
4751,0,1075,851,0,0,0,0,0,0.6666666666666666,1094,223,1094,27,0,19,149,24,0,5,108,4.027,218.0,2.354,153.424,1.604,0.484,0.978,0.866,austen
4752,0,406,299,0,0,0,2,0,1.0,428,103,428,15,0,22,80,23,0,10,43,3.262,84.8,2.0,76.767,1.471,0.417,0.951,0.812,shakespeare
4753,0,1101,822,0,1,1,0,1,0.2222222222222222,1121,259,1121,51,0,20,189,25,1,24,90,3.459,223.4,2.035,129.502,1.877,0.347,0.981,0.81,austen
4754,0,1245,992,0,0,0,0,0,0.5,1262,250,1262,37,0,17,159,25,3,3,104,4.184,251.6,2.775,324.462,1.773,0.416,0.98,0.841,austen
4755,0,592,446,0,1,0,0,1,2.0,600,136,600,31,0,8,103,26,1,13,54,3.574,119.2,2.331,28.367,1.639,0.397,0.963,0.812,austen
4756,0,468,370,0,0,0,0,0,1.0,483,98,483,13,0,15,62,25,0,1,49,4.061,95.8,2.49,55.333,1.441,0.5,0.949,0.849,austen
4757,0,374,284,0,0,3,2,0,2.0,381,80,381,20,0,7,55,24,1,12,44,3.987,75.4,2.712,57.6,1.404,0.55,0.938,0.864,chesterton
4758,0,379,298,0,0,0,0,0,1.0,401,80,401,22,0,22,44,24,0,3,49,4.275,79.4,2.783,116.762,1.379,0.613,0.938,0.888,shakespeare
4759,0,177,127,0,0,0,0,1,0.5,183,47,183,9,0,6,40,24,0,8,25,3.064,35.8,1.436,17.138,1.424,0.532,0.894,0.836,austen
4760,0,285,220,0,0,0,0,0,2.0,295,65,295,9,0,10,47,22,1,10,44,3.708,58.2,2.416,42.222,1.226,0.677,0.923,0.907,austen
4761,0,350,275,0,0,0,0,0,0.3333333333333333,358,76,358,13,0,8,52,23,0,0,39,3.895,70.8,2.485,57.82,1.462,0.513,0.934,0.846,austen
4762,0,1148,894,0,0,0,0,0,1.0,1173,244,1173,37,0,25,170,26,0,24,110,3.918,233.8,2.458,125.681,1.706,0.451,0.98,0.855,austen
4763,0,156,111,0,0,2,2,0,1.0,162,40,162,16,0,6,30,20,2,9,21,3.45,31.6,2.562,29.005,1.333,0.525,0.875,0.825,chesterton
4764,0,96,67,0,0,1,1,2,1.0,101,23,101,9,0,5,17,19,0,4,17,3.652,19.4,2.308,12.054,1.15,0.739,0.783,0.904,chesterton
4765,0,426,328,0,0,3,1,0,2.0,433,90,433,17,0,7,63,24,0,8,49,3.978,85.8,2.69,45.063,1.304,0.544,0.944,0.865,chesterton
4766,0,270,197,0,0,0,5,0,1.0,285,67,285,14,0,15,54,22,1,3,29,3.373,56.2,1.914,70.503,1.489,0.433,0.925,0.801,shakespeare
4767,0,1261,993,1,1,2,0,1,2.0,1273,258,1273,41,0,12,176,25,1,11,100,4.07,253.8,2.695,135.252,1.792,0.388,0.981,0.829,austen
4768,0,338,244,0,0,1,0,2,1.0,343,82,343,25,0,5,60,23,1,10,43,3.378,67.8,2.129,75.098,1.439,0.524,0.939,0.854,austen
4769,0,1022,827,0,0,0,0,0,2.0,1037,195,1037,24,0,15,116,25,1,6,88,4.441,206.6,2.797,104.069,1.667,0.451,0.974,0.849,chesterton
4770,0,959,762,0,0,0,0,0,3.0,965,194,965,26,0,6,131,24,2,4,92,4.093,192.2,2.51,12.377,1.59,0.474,0.974,0.858,chesterton
4771,0,1463,1153,1,0,1,0,0,0.3333333333333333,1482,300,1482,43,0,19,203,26,0,7,101,4.057,295.6,2.458,208.257,1.961,0.337,0.983,0.809,austen
4772,0,479,361,0,0,3,0,0,4.0,492,112,492,25,0,13,84,25,3,12,54,3.616,97.6,2.128,44.478,1.493,0.482,0.955,0.845,chesterton
4773,0,181,137,0,0,0,0,0,1.0,195,42,195,11,0,14,31,20,0,2,30,3.857,38.2,3.057,66.496,1.235,0.714,0.881,0.91,shakespeare
4774,0,579,445,0,0,1,0,0,3.0,591,133,591,27,0,12,92,26,1,10,66,3.662,117.4,2.386,47.742,1.529,0.496,0.962,0.857,austen
4775,0,535,411,0,0,1,1,0,3.0,549,117,549,23,0,14,85,26,0,11,50,3.855,109.0,2.634,64.942,1.519,0.427,0.957,0.821,austen
4776,0,425,344,0,0,0,0,0,4.0,431,82,431,8,0,6,51,25,0,0,47,4.366,85.4,2.632,16.009,1.439,0.573,0.939,0.874,chesterton
4777,0,210,157,0,0,0,2,1,1.0,222,49,222,11,0,12,34,22,0,4,39,3.673,43.6,2.553,37.018,1.14,0.796,0.898,0.941,shakespeare
4778,0,566,437,0,0,2,0,0,0.5,576,124,576,23,0,10,84,24,0,8,63,3.823,114.4,2.345,70.925,1.459,0.508,0.96,0.86,austen
4779,0,190,144,0,0,0,3,0,1.0,198,41,198,9,0,8,26,22,0,3,36,3.927,38.8,2.504,42.275,1.079,0.878,0.878,0.965,shakespeare
4780,0,217,159,0,0,2,1,1,1.0,224,54,224,12,0,7,42,23,0,7,37,3.37,44.0,2.382,41.273,1.174,0.685,0.907,0.905,austen
4781,0,180,129,0,0,3,2,0,1.0,187,45,187,14,0,7,33,24,0,9,25,3.467,36.6,2.302,25.324,1.25,0.556,0.889,0.846,austen
4782,0,201,150,0,0,0,1,0,1.0,218,47,218,14,0,17,27,20,1,1,30,3.851,42.8,2.571,52.898,1.27,0.638,0.894,0.883,shakespeare
4783,0,319,239,0,0,2,0,0,2.0,327,77,327,18,0,8,56,25,2,10,37,3.506,64.6,2.216,30.509,1.426,0.481,0.935,0.831,chesterton
4784,0,481,369,0,0,1,1,1,1.0,492,108,492,24,0,11,76,25,1,15,61,3.769,97.6,2.628,146.42,1.367,0.565,0.954,0.878,austen
4785,0,1409,1103,0,0,1,0,2,0.75,1417,291,1417,48,0,8,194,25,2,16,116,3.993,282.6,2.366,191.309,1.712,0.399,0.983,0.838,austen
4786,0,721,532,0,0,1,1,2,1.0,731,168,731,38,0,10,123,24,0,19,58,3.47,145.4,2.139,235.899,1.768,0.345,0.97,0.792,austen
4787,0,177,132,0,0,0,0,0,1.0,199,46,199,16,0,22,29,21,0,2,26,3.696,39.0,2.74,53.188,1.484,0.565,0.891,0.851,shakespeare
4788,0,290,221,0,0,0,1,1,8.0,301,67,301,9,0,11,52,25,0,0,43,3.597,59.4,2.089,24.368,1.264,0.642,0.925,0.895,austen
4789,0,387,294,0,0,2,0,0,0.5,402,92,402,17,0,15,65,25,1,13,59,3.587,79.6,2.326,32.331,1.314,0.641,0.946,0.902,austen
4790,0,330,235,0,0,2,2,0,0.5,347,82,347,26,0,17,64,22,2,18,43,3.439,68.6,2.321,77.8,1.414,0.524,0.939,0.854,austen
4791,0,147,108,0,0,0,1,0,1.0,156,39,156,8,0,9,30,21,0,5,26,3.205,30.4,1.673,28.763,1.182,0.667,0.872,0.889,shakespeare
4792,0,961,756,0,0,0,0,0,0.2,978,202,978,26,0,17,138,25,2,7,76,3.955,194.8,2.405,70.361,1.772,0.376,0.975,0.816,austen
4793,0,322,236,0,0,1,1,1,2.0,338,74,338,18,0,16,58,23,1,9,38,3.676,66.8,2.294,26.224,1.451,0.514,0.932,0.845,austen
4794,0,228,170,0,0,0,0,0,0.5,239,54,239,16,0,11,41,24,3,8,34,3.667,47.0,2.418,28.679,1.35,0.63,0.907,0.884,austen
4795,0,245,179,0,0,3,2,0,1.0,252,57,252,17,0,7,42,22,0,8,33,3.702,49.6,2.521,29.048,1.39,0.579,0.912,0.865,chesterton
4796,0,215,163,0,0,0,0,0,1.0,219,51,219,7,0,4,42,20,0,2,26,3.431,43.0,1.814,30.992,1.5,0.51,0.902,0.829,chesterton
4797,0,673,532,0,0,0,0,0,0.16666666666666666,684,138,684,19,0,11,93,26,2,9,78,4.08,136.0,2.302,80.147,1.366,0.565,0.964,0.884,austen
4798,0,255,187,0,0,2,1,1,1.0,262,63,262,13,0,7,51,22,0,6,40,3.349,51.6,2.259,27.871,1.26,0.635,0.921,0.89,austen
4799,0,370,278,0,5,0,0,1,2.0,377,88,377,18,0,7,67,25,0,7,49,3.443,74.6,2.411,57.379,1.375,0.557,0.943,0.869,austen
4800,0,953,754,0,0,0,0,0,0.125,958,193,958,29,0,5,128,24,0,2,72,4.083,190.8,2.53,56.282,1.874,0.373,0.974,0.813,austen
4801,0,550,408,0,0,2,2,0,1.5,562,138,562,22,0,12,112,26,0,15,58,3.239,111.6,1.901,104.97,1.605,0.42,0.964,0.824,austen
4802,0,938,740,0,0,0,0,0,3.0,954,197,954,21,0,16,129,24,2,7,85,3.944,190.0,2.282,71.704,1.684,0.431,0.975,0.841,chesterton
4803,0,1583,1232,1,0,0,0,1,2.75,1604,330,1604,69,0,21,230,26,1,11,116,4.006,320.0,2.631,277.518,2.012,0.352,0.985,0.82,austen
4804,0,547,381,0,0,0,3,4,0.3333333333333333,579,133,579,54,0,32,106,25,3,25,54,3.511,115.0,2.454,92.179,1.663,0.406,0.962,0.816,austen
4805,0,1005,779,1,0,0,0,0,5.0,1056,222,1056,42,0,51,144,25,2,11,104,3.928,210.4,2.441,232.151,1.574,0.468,0.977,0.86,shakespeare
4806,0,499,376,0,0,3,1,0,2.0,513,115,513,24,0,14,82,23,3,16,65,3.67,101.8,2.227,27.77,1.369,0.565,0.957,0.88,chesterton
4807,0,574,436,0,0,2,0,0,0.5,586,132,586,22,0,12,101,24,1,11,57,3.591,116.4,2.175,28.21,1.517,0.432,0.962,0.828,austen
4808,0,327,247,0,0,0,0,1,1.0,337,76,337,14,0,10,59,25,0,10,44,3.579,66.6,2.83,60.912,1.382,0.579,0.934,0.874,austen
4809,0,741,590,0,2,0,0,0,2.0,756,149,756,21,2,15,100,25,2,6,76,4.215,150.4,2.849,169.955,1.536,0.51,0.966,0.865,austen
4810,0,1102,865,0,0,1,0,0,0.5,1113,231,1113,41,0,11,166,25,2,11,109,3.978,221.8,2.729,100.086,1.65,0.472,0.978,0.862,austen
4811,0,904,717,0,0,2,0,0,5.0,920,184,920,20,0,16,114,25,1,9,88,4.114,183.2,2.464,20.873,1.6,0.478,0.973,0.859,austen
4812,0,34,21,0,0,0,1,0,1.0,39,12,39,5,0,5,11,12,0,0,9,2.583,7.0,1.379,3.317,1.2,0.75,0.583,0.884,shakespeare
4813,0,350,268,0,2,0,0,3,1.0,358,77,358,10,0,8,53,24,0,6,47,3.714,70.8,2.322,51.553,1.283,0.61,0.935,0.886,austen
4814,0,496,369,0,0,0,0,0,11.0,524,126,524,21,0,28,89,23,1,11,58,3.317,104.0,1.909,75.508,1.518,0.46,0.96,0.84,shakespeare
4815,4,258,201,0,0,0,0,0,2.0,280,58,280,6,0,22,40,24,0,6,33,3.948,55.2,2.35,51.266,1.349,0.569,0.914,0.861,chesterton
4816,0,431,317,0,0,5,1,0,2.0,446,103,446,26,0,15,72,24,1,21,50,3.573,88.4,2.371,75.979,1.493,0.485,0.951,0.844,chesterton
4817,0,217,170,0,0,0,0,0,1.0,235,47,235,8,0,18,28,24,0,4,34,4.17,46.2,2.496,64.216,1.205,0.723,0.894,0.916,shakespeare
4818,0,941,762,0,0,0,0,0,3.0,950,178,950,23,0,9,111,26,2,6,81,4.461,189.2,2.902,103.584,1.648,0.455,0.972,0.848,chesterton
4819,0,779,601,0,0,2,1,0,5.0,794,162,794,42,0,15,106,26,3,14,78,4.086,158.0,2.498,54.079,1.473,0.481,0.969,0.856,chesterton
4820,0,523,419,0,0,0,0,0,1.0,530,103,530,16,0,7,65,23,0,2,40,4.301,105.2,2.634,104.359,1.585,0.388,0.951,0.796,chesterton
4821,0,874,706,1,0,0,1,0,1.5,886,167,886,21,0,12,100,25,0,4,86,4.425,176.4,2.678,116.956,1.505,0.515,0.97,0.87,austen
4822,0,328,241,1,0,0,2,0,1.0,344,84,344,16,0,16,69,22,1,4,34,3.25,68.0,1.528,33.294,1.5,0.405,0.94,0.796,shakespeare
4823,0,1318,1051,0,0,0,0,0,0.3333333333333333,1325,264,1325,30,0,7,174,23,0,2,119,4.121,264.2,2.42,154.738,1.703,0.451,0.981,0.857,austen
4824,0,193,143,0,0,0,1,0,1.0,203,49,203,10,0,10,38,22,0,6,29,3.327,39.8,2.375,67.909,1.289,0.592,0.898,0.865,shakespeare
4825,0,73,57,0,0,0,0,0,1.0,80,17,80,4,0,7,9,16,0,0,9,4.0,15.2,2.236,11.52,1.308,0.529,0.706,0.776,shakespeare
4826,0,392,298,1,0,2,0,0,0.16666666666666666,407,91,407,17,0,15,68,23,0,8,47,3.681,80.6,2.215,24.926,1.4,0.516,0.945,0.854,austen
4827,0,442,350,0,0,0,0,0,1.0,447,93,447,9,0,5,61,24,0,2,41,3.914,88.6,1.976,27.264,1.453,0.441,0.946,0.819,chesterton
4828,0,469,355,0,0,4,1,0,3.0,478,105,478,24,0,9,75,23,2,14,57,3.781,94.8,2.32,47.473,1.419,0.543,0.952,0.869,chesterton
4829,0,477,373,1,0,0,0,0,0.3333333333333333,483,102,483,12,0,6,74,24,1,4,57,3.833,95.8,2.203,77.567,1.417,0.559,0.951,0.874,austen
4830,0,492,370,0,0,0,0,0,1.0,521,120,521,22,0,29,86,24,1,10,61,3.508,103.4,2.13,110.771,1.412,0.508,0.958,0.859,shakespeare
4831,0,558,433,0,0,1,0,0,2.0,564,120,564,20,0,6,81,23,1,5,61,3.85,112.0,2.347,85.615,1.5,0.508,0.958,0.859,chesterton
4832,0,443,337,0,0,2,0,1,1.0,455,102,455,19,0,12,70,23,0,8,52,3.657,90.2,2.289,71.247,1.5,0.51,0.951,0.854,chesterton
4833,0,383,286,0,0,2,0,0,1.0,392,93,392,21,0,9,70,24,4,14,48,3.441,77.6,1.964,25.126,1.453,0.516,0.946,0.854,chesterton
4834,0,825,658,0,0,0,0,0,0.3333333333333333,834,164,834,22,0,9,108,24,1,4,85,4.201,166.0,2.714,71.362,1.505,0.518,0.97,0.871,chesterton
4835,0,592,457,0,0,5,0,0,2.0,608,124,608,25,0,16,86,24,0,14,65,4.097,120.8,2.736,56.327,1.531,0.524,0.96,0.866,chesterton
4836,0,557,437,0,0,1,0,0,1.0,568,118,568,20,0,11,81,24,1,7,61,3.983,112.8,2.592,48.174,1.439,0.517,0.958,0.862,austen
4837,0,623,486,0,0,0,0,0,0.6666666666666666,641,138,641,18,0,18,92,26,4,10,70,3.783,127.4,2.227,72.858,1.484,0.507,0.964,0.862,chesterton
4838,0,639,500,0,0,0,0,0,0.5,651,134,651,24,0,12,91,23,1,8,64,4.0,129.4,2.51,77.128,1.54,0.478,0.963,0.849,austen
4839,0,516,370,0,0,6,0,0,5.0,527,128,527,40,0,11,100,25,1,18,51,3.391,104.6,2.322,48.003,1.753,0.398,0.961,0.81,chesterton
4840,0,454,346,0,0,4,0,0,2.0,465,100,465,21,0,11,74,24,2,17,52,3.86,92.2,2.629,44.008,1.408,0.52,0.95,0.858,chesterton
4841,0,361,279,0,0,2,0,2,1.0,367,79,367,13,0,6,52,24,0,8,46,3.823,72.6,2.314,76.422,1.295,0.582,0.937,0.876,austen
4842,0,627,486,0,0,1,0,0,2.0,638,139,638,23,0,11,98,25,1,10,66,3.755,126.8,2.446,96.973,1.527,0.475,0.964,0.849,austen
4843,0,530,394,0,0,0,1,0,1.0,567,131,567,25,0,37,96,23,1,11,64,3.481,112.6,2.325,144.663,1.489,0.489,0.962,0.853,shakespeare
